"name","global_sales_m","na_sales_m","eu_sales_m","jp_sales_m","other_sales_m","meta_critic_score","meta_user_score","platform","plf_con","plf_pc","publisher","developer","num_g_pub","game_genre","gen_action","gen_adventure","gen_racing","gen_roleplaying","gen_simulation","gen_sports","gen_strategy","gen_mmo","gen_misc","franchise","originalcost_$","meta_release_date","singleplayer","multiplayer","coop","controller","meta_esrb","esrb_everyone","esrb_teens","esrb_adults","esrb_pending","indie","soundtrack","presence","languages","num_languages","platform_release_date","platform_release_year","release_diff_days"
"Tomb Raider: Anniversary",0.03,NA,0.03,NA,0,83,81,"PC",0,1,"Eidos Interactive  ","Crystal Dynamics  ",167,"Action",1,0,0,0,0,0,0,0,0,1,8.99,2007-06-05,1,1,0,1,"T",0,1,0,0,0,0,1000852,"English, French, German, Italian",4,1962-01-01,1962,16591
"Tomb Raider: Anniversary",0.85,0.12,0.63,NA,0.11,73,73,"Wii",1,0,"Eidos Interactive  ","Crystal Dynamics  ",167,"Action",1,0,0,0,0,0,0,0,0,1,8.99,2007-11-13,1,1,0,1,"T",0,1,0,0,0,0,1000852,"English, French, German, Italian",4,2006-11-19,2006,359
"Tomb Raider: Anniversary",0.39,0.12,0.22,NA,0.05,77,85,"Xbox 360",1,0,"Eidos Interactive  ","Crystal Dynamics  ",167,"Action",1,0,0,0,0,0,0,0,0,1,8.99,2007-10-23,1,1,0,1,"T",0,1,0,0,0,0,1000852,"English, French, German, Italian",4,2005-11-22,2005,700
"Tomb Raider: Anniversary",0.57,0.21,0.23,NA,0.13,78,82,"PlayStation Portable",1,0,"Eidos Interactive  ","Crystal Dynamics  ",167,"Action",1,0,0,0,0,0,0,0,0,1,8.99,2007-08-09,1,1,0,1,"T",0,1,0,0,0,0,1000852,"English, French, German, Italian",4,2005-03-24,2005,868
"Tropico 3",0.04,NA,0.04,NA,0.01,79,81,"PC",0,1,"Kalypso  ","Haemimont Games  ",27,"Strategy",0,0,0,0,0,0,1,0,0,1,9.99,2009-10-20,1,1,0,0,"T",0,1,0,0,0,0,754619,"English, French, German, Italian",4,1962-01-01,1962,17459
"Tropico 3",0.22,0.15,0.02,0.03,0.01,75,67,"Xbox 360",1,0,"Kalypso  ","Haemimont Games  ",27,"Strategy",0,0,0,0,0,0,1,0,0,1,9.99,2010-02-16,1,1,0,0,"T",0,1,0,0,0,0,754619,"English, French, German, Italian",4,2005-11-22,2005,1547
"Wizardry 8",0,NA,0,NA,0,85,83,"PC",0,1,"Sirtech  ","Sir-tech Software, Inc.  ",11,"Role-Playing",0,0,0,1,0,0,0,0,0,0,9.99,2001-11-14,1,0,0,0,"T",0,1,0,0,0,0,259031,"English",2,1962-01-01,1962,14562
"Tom Clancy's Ghost Recon",1.76,1.23,0.46,NA,0.07,84,60,"Xbox",1,0,"Ubisoft  ","Red Storm Entertainment  ",802,"Shooter",1,0,0,0,0,0,0,0,0,0,9.99,2002-11-11,1,1,1,0,"M",0,0,1,0,0,0,1000689,"English",2,2001-11-15,2001,361
"Tom Clancy's Ghost Recon",0.15,0.11,0.03,NA,0,59,54,"GameCube",1,0,"Ubisoft  ","Red Storm Entertainment  ",802,"Shooter",1,0,0,0,0,0,0,0,0,0,9.99,2003-02-09,1,1,1,0,"M",0,0,1,0,0,0,1000689,"English",2,2001-08-14,2001,544
"Tom Clancy's Ghost Recon",1.94,1.42,0.4,NA,0.12,63,77,"PlayStation 2",1,0,"Ubisoft  ","Red Storm Entertainment  ",802,"Shooter",1,0,0,0,0,0,0,0,0,0,9.99,2002-12-01,1,1,1,0,"M",0,0,1,0,0,0,1000689,"English",2,2000-03-04,2000,1002
"Shining Resonance Refrain",0.08,0.03,0.01,0.04,0.01,67,68,"PlayStation 4",1,0,"Sega  ","Media.Vision  ",1334,"Role-Playing",0,0,0,1,0,0,0,0,0,0,29.99,2018-07-10,1,0,0,1,"T",0,1,0,0,0,0,37148,"English, Japanese, Korean",3,2013-11-15,2013,1698
"Shining Resonance Refrain",0.03,0.02,NA,NA,0,74,80,"Xbox One",1,0,"Sega  ","Media.Vision  ",1334,"Role-Playing",0,0,0,1,0,0,0,0,0,0,29.99,2018-07-10,1,0,0,1,"T",0,1,0,0,0,0,37148,"English, Japanese, Korean",3,2013-11-22,2013,1691
"Megadimension Neptunia VIIR",0.04,0.01,NA,0.03,0,71,66,"PlayStation 4",1,0,"Idea Factory International  ","Compile Heart  ",13,"Role-Playing",0,0,0,1,0,0,0,0,0,0,29.99,2018-05-08,1,0,0,1,"T",0,1,0,0,0,0,303,"English, Japanese",2,2013-11-15,2013,1635
"Hunting Simulator",0.07,0.06,NA,NA,0.01,58,58,"PlayStation 4",1,0,"Bigben Interactive  ","Maximum Games  ",18,"Shooter",1,0,0,0,0,0,0,0,0,1,NA,2017-07-11,0,0,0,1,"T",0,1,0,0,0,0,243,"English, French, Italian, German, Korean, Japanese, Polish, Russian",8,2013-11-15,2013,1334
"S.T.A.L.K.E.R.: Clear Sky",0.03,0,0.03,NA,0,75,77,"PC",0,1,"Koch Media  ","GSC Game World  ",21,"Shooter",1,0,0,0,0,0,0,0,0,1,9.99,2008-09-15,1,1,0,0,"M",0,0,1,0,0,0,535430,"English, French, German, Russian, Ukrainian, Italian, Polish",7,1962-01-01,1962,17059
"Space Invaders Extreme",0.09,0.06,0.02,0.01,0.01,84,68,"PlayStation Portable",1,0,"Square Enix  ","GULTI co.,ltd.  ",318,"Shooter",1,0,0,0,0,0,0,0,0,0,NA,2008-06-17,0,0,0,1,"E",1,0,0,0,0,0,326,"English, French, Italian, German, Japanese, Korean",6,2005-03-24,2005,1181
"Space Invaders Extreme",0.15,0.12,0.01,0.01,0.01,85,78,"Nintendo DS",1,0,"Square Enix  ","Taito Corporation  ",318,"Shooter",1,0,0,0,0,0,0,0,0,0,NA,2008-06-17,0,0,0,1,"E",1,0,0,0,0,0,326,"English, French, Italian, German, Japanese, Korean",6,2004-11-21,2004,1304
"Tom Clancy's EndWar",0.91,0.58,0.24,0.01,0.09,77,80,"Xbox 360",1,0,"Ubisoft  ","Ubisoft Shanghai  ",802,"Strategy",0,0,0,0,0,0,1,0,0,0,9.99,2008-11-04,1,1,0,0,"T",0,1,0,0,0,0,157634,"English, French, German, Italian",4,2005-11-22,2005,1078
"Tom Clancy's EndWar",0.67,0.33,0.22,0.01,0.11,76,68,"PlayStation 3",1,0,"Ubisoft  ","Ubisoft Shanghai  ",802,"Strategy",0,0,0,0,0,0,1,0,0,0,9.99,2008-11-04,1,1,0,0,"T",0,1,0,0,0,0,157634,"English, French, German, Italian",4,2006-11-11,2006,724
"Singularity",0.05,NA,0.04,NA,0.01,76,78,"PC",0,1,"Activision  ","Raven Software  ",619,"Shooter",1,0,0,0,0,0,0,0,0,0,29.99,2010-06-29,1,1,0,0,"M",0,0,1,0,0,0,1000958,"English, French, German, Italian",4,1962-01-01,1962,17711
"Singularity",0.24,0.17,0.03,0.01,0.03,77,77,"PlayStation 3",1,0,"Activision  ","Raven Software  ",619,"Shooter",1,0,0,0,0,0,0,0,0,0,29.99,2010-06-29,1,1,0,0,"M",0,0,1,0,0,0,1000958,"English, French, German, Italian",4,2006-11-11,2006,1326
"Singularity",0.32,0.24,0.04,0,0.03,76,77,"Xbox 360",1,0,"Activision  ","Raven Software  ",619,"Shooter",1,0,0,0,0,0,0,0,0,0,29.99,2010-06-29,1,1,0,0,"M",0,0,1,0,0,0,1000958,"English, French, German, Italian",4,2005-11-22,2005,1680
"The Lord of the Rings: The Fellowship of the Ring",0.53,0.31,0.19,NA,0.03,59,66,"Xbox",1,0,"Black Label Games  ","WXP  ",2,"Action",1,0,0,0,0,0,0,0,0,1,19.99,2002-09-26,0,0,1,0,"T",0,1,0,0,0,0,587,"English, French, Italian, German",4,2001-11-15,2001,315
"The Lord of the Rings: The Fellowship of the Ring",1.2,0.59,0.46,NA,0.15,59,45,"PlayStation 2",1,0,"Black Label Games  ","Surreal Software  ",2,"Action",1,0,0,0,0,0,0,0,0,1,19.99,2002-10-16,0,0,1,0,"T",0,1,0,0,0,0,587,"English, French, Italian, German",4,2000-03-04,2000,956
"Hitman 2: Silent Assassin",0,NA,0,NA,0,87,81,"PC",0,1,"Eidos Interactive  ","IO Interactive  ",167,"Action",1,0,0,0,0,0,0,0,0,1,8.99,2002-10-01,1,0,0,0,"M",0,0,1,0,0,0,603587,"English",2,1962-01-01,1962,14883
"Hitman 2: Silent Assassin",2.96,1.36,1.15,0.04,0.41,85,79,"PlayStation 2",1,0,"Eidos Interactive  ","IO Interactive  ",167,"Action",1,0,0,0,0,0,0,0,0,1,8.99,2002-10-01,1,0,0,0,"M",0,0,1,0,0,0,603587,"English",2,2000-03-04,2000,941
"Hitman 2: Silent Assassin",1.19,0.76,0.38,NA,0.05,84,72,"Xbox",1,0,"Eidos Interactive  ","IO Interactive  ",167,"Action",1,0,0,0,0,0,0,0,0,1,8.99,2002-09-30,1,0,0,0,"M",0,0,1,0,0,0,603587,"English",2,2001-11-15,2001,319
"Hitman 2: Silent Assassin",0.13,0.1,0.03,NA,0,83,68,"GameCube",1,0,"Eidos Interactive  ","IO Interactive  ",167,"Action",1,0,0,0,0,0,0,0,0,1,8.99,2003-06-19,1,0,0,0,"M",0,0,1,0,0,0,603587,"English",2,2001-08-14,2001,674
"Little Witch Academia: Chamber of Time",0.01,NA,NA,0.01,NA,58,64,"PlayStation 4",1,0,"Bandai Namco Entertainment  ","A+ Games  ",22,"Role-Playing",0,0,0,1,0,0,0,0,0,0,39.99,2018-05-15,1,0,0,1,"T",0,1,0,0,0,0,13420,"English, French, Italian, German, Japanese",5,2013-11-15,2013,1642
"Agents of Mayhem",0.11,0.07,0.03,NA,0.01,73,64,"Xbox One",1,0,"Deep Silver  ","Volition Inc.  ",75,"Action",1,0,0,0,0,0,0,0,0,0,29.99,2017-08-15,1,1,0,1,"M",0,0,1,0,0,0,173683,"English, French, Italian, German, Polish, Korean, Russian, Japanese",8,2013-11-22,2013,1362
"Agents of Mayhem",0.2,0.08,0.08,NA,0.03,62,66,"PlayStation 4",1,0,"Deep Silver  ","Volition Inc.  ",75,"Action",1,0,0,0,0,0,0,0,0,0,29.99,2017-08-15,1,1,0,1,"M",0,0,1,0,0,0,173683,"English, French, Italian, German, Polish, Korean, Russian, Japanese",8,2013-11-15,2013,1369
"The Lord of the Rings: Conquest",0.63,0.37,0.2,NA,0.06,55,69,"Xbox 360",1,0,"Electronic Arts  ","Pandemic Studios  ",761,"Action",1,0,0,0,0,0,0,0,0,0,29.99,2009-01-13,0,0,0,0,"T",0,1,0,0,0,0,367666,"English, Japanese",2,2005-11-22,2005,1148
"The Lord of the Rings: Conquest",0.75,0.38,0.26,NA,0.11,54,71,"PlayStation 3",1,0,"Electronic Arts  ","Pandemic Studios  ",761,"Action",1,0,0,0,0,0,0,0,0,0,29.99,2009-01-13,0,0,0,0,"T",0,1,0,0,0,0,367666,"English, Japanese",2,2006-11-11,2006,794
"Way of the Samurai 3",0.21,0.12,0.05,0.02,0.02,55,72,"Xbox 360",1,0,"UFO Interactive  ","Acquire  ",62,"Action",1,0,0,0,0,0,0,0,0,0,19.99,2009-10-20,1,0,0,1,"M",0,0,1,0,0,0,864742,"English, Japanese, French, German",4,2005-11-22,2005,1428
"Shantae: Half-Genie Hero",0.08,0.06,NA,0.01,0.01,81,76,"PlayStation 4",1,0,"Xseed Games  ","Way Forward Technologies  ",73,"Platform",1,0,0,0,0,0,0,0,0,0,19.99,2016-12-20,1,0,0,1,"T",0,1,0,0,1,0,182252,"English, French, Italian, German, Japanese",5,2013-11-15,2013,1131
"Tomb Raider: Underworld",0.08,NA,0.07,NA,0.01,80,77,"PC",0,1,"Eidos Interactive  ","Crystal Dynamics  ",167,"Adventure",0,1,0,0,0,0,0,0,0,1,8.99,2008-11-18,1,0,0,0,"T",0,1,0,0,0,0,1000957,"English, French, Italian, German",4,1962-01-01,1962,17123
"Tomb Raider: Underworld",1.26,0.45,0.55,0.05,0.21,75,71,"PlayStation 3",1,0,"Eidos Interactive  ","Crystal Dynamics  ",167,"Adventure",0,1,0,0,0,0,0,0,0,1,8.99,2008-11-18,1,0,0,0,"T",0,1,0,0,0,0,1000957,"English, French, Italian, German",4,2006-11-11,2006,738
"Tomb Raider: Underworld",1.07,0.53,0.42,0.01,0.11,76,67,"Xbox 360",1,0,"Eidos Interactive  ","Crystal Dynamics  ",167,"Adventure",0,1,0,0,0,0,0,0,0,1,8.99,2008-11-18,1,0,0,0,"T",0,1,0,0,0,0,1000957,"English, French, Italian, German",4,2005-11-22,2005,1092
"Tomb Raider: Underworld",0.45,0.13,0.27,NA,0.05,70,72,"Wii",1,0,"Eidos Interactive  ","Crystal Dynamics  ",167,"Adventure",0,1,0,0,0,0,0,0,0,1,8.99,2008-11-18,1,0,0,0,"T",0,1,0,0,0,0,1000957,"English, French, Italian, German",4,2006-11-19,2006,730
"Tomb Raider: Underworld",0.19,0.15,0.02,NA,0.01,70,84,"Nintendo DS",1,0,"Eidos Interactive  ","Santa Cruz Games  ",167,"Adventure",0,1,0,0,0,0,0,0,0,1,8.99,2008-11-18,1,0,0,0,"T",0,1,0,0,0,0,1000957,"English, French, Italian, German",4,2004-11-21,2004,1458
"The Darkness II",0.14,0.1,0.03,NA,0.01,77,76,"PC",0,1,"2K Games  ","Digital Extremes  ",97,"Shooter",1,0,0,0,0,0,0,0,0,0,29.99,2012-02-06,1,1,1,1,"M",0,0,1,0,0,0,1001468,"English, French, German, Italian, Japanese, Russian",6,1962-01-01,1962,18298
"The Darkness II",0.4,0.25,0.11,NA,0.03,80,75,"Xbox 360",1,0,"2K Games  ","Digital Extremes  ",97,"Shooter",1,0,0,0,0,0,0,0,0,0,29.99,2012-02-07,1,1,1,1,"M",0,0,1,0,0,0,1001468,"English, French, German, Italian, Japanese, Russian",6,2005-11-22,2005,2268
"The Darkness II",0.32,0.14,0.14,NA,0.04,79,77,"PlayStation 3",1,0,"2K Games  ","Digital Extremes  ",97,"Shooter",1,0,0,0,0,0,0,0,0,0,29.99,2012-02-07,1,1,1,1,"M",0,0,1,0,0,0,1001468,"English, French, German, Italian, Japanese, Russian",6,2006-11-11,2006,1914
"IL-2 Sturmovik: 1946",0.04,NA,0.04,NA,0,86,88,"PC",0,1,"Ubisoft  ","1C: Maddox Games  ",802,"Simulation",0,0,0,0,1,0,0,0,0,1,9.99,2007-03-13,1,1,0,0,"T",0,1,0,0,0,0,261681,"English, Russian",2,1962-01-01,1962,16507
"Agony",0.03,0.02,NA,NA,0,37,49,"PlayStation 4",1,0,"Maximum Games  ","Madmind Studio  ",21,"Action-Adventure",1,0,0,0,0,0,0,0,0,0,14.99,2018-05-29,1,0,0,1,"M",0,0,1,0,1,0,1000602,"English, French, German, Polish, Italian, Japanese, Korean, Portuguese, Russian, Turkish",10,2013-11-15,2013,1656
"Agony",0.02,0.02,NA,NA,0,34,45,"Xbox One",1,0,"Maximum Games  ","Madmind Studio  ",21,"Action-Adventure",1,0,0,0,0,0,0,0,0,0,14.99,2018-05-29,1,0,0,1,"M",0,0,1,0,1,0,1000602,"English, French, German, Polish, Italian, Japanese, Korean, Portuguese, Russian, Turkish",10,2013-11-22,2013,1649
"Atelier Totori: The Adventurer of Arland",0.43,0.12,0.07,0.21,0.03,74,84,"PlayStation 3",1,0,"NIS America  ","Gust  ",118,"Role-Playing",0,0,0,1,0,0,0,0,0,0,39.99,2011-09-27,0,0,0,1,"T",0,1,0,0,0,0,506,"English, Japanese",2,2006-11-11,2006,1781
"Sniper Elite",0.02,NA,0.01,NA,0,76,77,"PC",0,1,"Namco  ","Rebellion Developments  ",324,"Shooter",1,0,0,0,0,0,0,0,0,0,7.99,2005-10-27,1,1,1,0,"M",0,0,1,0,0,0,1000582,"English, French, German, Italian",4,1962-01-01,1962,16005
"Sniper Elite",0.19,0.1,0.07,NA,0.02,76,86,"PlayStation 2",1,0,"Namco  ","Rebellion Developments  ",324,"Shooter",1,0,0,0,0,0,0,0,0,0,7.99,2005-10-18,1,1,1,0,"M",0,0,1,0,0,0,1000582,"English, French, German, Italian",4,2000-03-04,2000,2054
"Lords of the Fallen",0.55,0.2,0.24,0.02,0.09,68,65,"PlayStation 4",1,0,"Namco Bandai Games  ","DECK13 Interactive  ",300,"Role-Playing",0,0,0,1,0,0,0,0,0,1,29.99,2014-10-28,1,1,0,1,"M",0,0,1,0,0,0,651238,"English, French, Italian, German, Czech, Japanese, Polish, Portuguese, Russian",9,2013-11-15,2013,347
"Nitroplus Blasterz: Heroines Infinite Duel",0.05,0.01,0.01,0.03,0,70,68,"PlayStation 4",1,0,"Xseed Games  ","Examu Inc.  ",73,"Fighting",1,0,0,0,0,0,0,0,0,0,19.99,2016-02-02,1,0,0,1,"T",0,1,0,0,0,0,513,"English, Japanese",2,2013-11-15,2013,809
"World of Goo",0.03,NA,0.03,NA,0.01,90,85,"PC",0,1,"Take-Two Interactive  ","2D Boy  ",68,"Puzzle",0,0,0,0,0,0,0,0,1,0,14.99,2008-10-12,1,0,0,0,"E",1,0,0,0,1,0,1000799,"English, French, Italian, German, Dutch, Japanese, Korean",7,1962-01-01,1962,17086
"Scribblenauts Unmasked: A DC Comics Adventure",0.1,0.09,NA,NA,0.01,71,63,"Wii U",1,0,"Warner Bros. Interactive Entertainment  ","5TH Cell  ",62,"Puzzle",0,0,0,0,0,0,0,0,1,0,19.99,2013-09-24,1,1,1,0,"E10+",1,0,0,0,0,0,74351,"English, French, Italian, German, Dutch",5,2012-11-18,2012,310
"ARK Park",0.05,0.04,NA,NA,0.01,46,45,"PlayStation 4",1,0,"Snail Games USA  ","Snail Games USA  ",2,"Adventure",0,1,0,0,0,0,0,0,0,0,39.99,2018-03-22,1,1,0,1,"T",0,1,0,0,0,0,553,"English, Japanese, Korean",3,2013-11-15,2013,1588
"Tomb Raider: Legend",0.02,NA,0.02,NA,0,82,79,"PC",0,1,"Eidos Interactive  ","Crystal Dynamics  ",167,"Action",1,0,0,0,0,0,0,0,0,1,6.99,2006-04-11,1,0,0,1,"T",0,1,0,0,0,0,1000986,"English, French, Italian, German",4,1962-01-01,1962,16171
"Tomb Raider: Legend",0.37,0.27,0.07,0.01,0.03,80,74,"Xbox 360",1,0,"Eidos Interactive  ","Crystal Dynamics  ",167,"Action",1,0,0,0,0,0,0,0,0,1,6.99,2006-04-11,1,0,0,1,"T",0,1,0,0,0,0,1000986,"English, French, Italian, German",4,2005-11-22,2005,140
